file,bytes,overall,productive
CutDirsMapper.java,2565,7336545,558826
CutDirsMapper.java,2565,7070315,616288
CutDirsMapper.java,2565,7171449,533214
CutDirsMapper.java,2565,7524389,526030
CutDirsMapper.java,2565,7228547,556176
CutDirsMapper.java,2565,7421615,550716
CutDirsMapper.java,2565,7500817,635526
Cvs.java,1268,3389324,310199
Cvs.java,1268,3206944,285972
Cvs.java,1268,3238997,387017
Cvs.java,1268,3222002,352764
Cvs.java,1268,3273615,278300
Cvs.java,1268,3279314,330258
Cvs.java,1268,3189226,281982
Cvs.java,1268,3238734,346776
Cvs.java,1268,3493660,305480
Cvs.java,1268,3653810,296538
CVSEntry.java,3070,7177761,383985
CVSEntry.java,3070,8491521,572507
CVSEntry.java,3070,8516640,576068
CVSEntry.java,3070,8071618,560229
CVSEntry.java,3070,7602100,577298
CVSEntry.java,3070,7979219,578823
CVSEntry.java,3070,8512945,657969
CVSEntry.java,3070,8212050,574121
CVSEntry.java,3070,8009718,564077
CVSEntry.java,3070,8092952,560990
CVSPass.java,5922,19853459,1829587
CVSPass.java,5922,273970922,1907751
CVSPass.java,5922,20233200,1771436
CVSPass.java,5922,21275009,3146887
CVSPass.java,5922,19893850,1796002
CVSPass.java,5922,19905887,1799970
CVSPass.java,5922,19230769,1826115
CVSPass.java,5922,20218510,1797202
CVSPass.java,5922,20493410,1819069
CVSPass.java,5922,21626983,2755355
CvsTagDiff.java,18415,37492132,2782215
CvsTagDiff.java,18415,37456408,2833537
CvsTagDiff.java,18415,38270409,3165764
CvsTagDiff.java,18415,40327386,2682851
CvsTagDiff.java,18415,37312105,2823275
CvsTagDiff.java,18415,37884480,2681094
CvsTagDiff.java,18415,40473423,2575236
CvsTagDiff.java,18415,37390502,2614991
CvsTagDiff.java,18415,38742791,2579806
CvsTagDiff.java,18415,41864679,2674164
CvsTagEntry.java,3258,8104981,581828
CvsTagEntry.java,3258,8001640,592898
CvsTagEntry.java,3258,8089209,651213
CvsTagEntry.java,3258,8424771,579133
CvsTagEntry.java,3258,8132670,583926
CvsTagEntry.java,3258,8161618,591082
CvsTagEntry.java,3258,8048777,596248
CvsTagEntry.java,3258,8429780,634755
CvsTagEntry.java,3258,8503813,629489
CvsTagEntry.java,3258,8404787,690212
CvsUser.java,2405,6470824,497030
CvsUser.java,2405,5893155,468638
CvsUser.java,2405,6385398,527506
CvsUser.java,2405,6026394,447151
CvsUser.java,2405,6698548,508569
CvsUser.java,2405,4163446,367689
CvsUser.java,2405,6133785,464893
CvsUser.java,2405,6147310,511335
CvsUser.java,2405,6006808,454881
CvsUser.java,2405,6096482,450007
CvsVersion.java,6277,15752933,1085951
CvsVersion.java,6277,15284342,1248295
CvsVersion.java,6277,15438893,1117216
CvsVersion.java,6277,15739403,1062877
CvsVersion.java,6277,15053504,1054253
CvsVersion.java,6277,15570905,1073774
CvsVersion.java,6277,15233403,1037511
CvsVersion.java,6277,15846825,1064979
CvsVersion.java,6277,15525434,1048160
CvsVersion.java,6277,17781846,1108267
DataType.java,12873,18489320,1774401
DataType.java,12873,20034815,1781083
DataType.java,12873,17999531,1831537
DataType.java,12873,18328841,1661372
DataType.java,12873,18583520,1666690
DataType.java,12873,17620466,1649864
DataType.java,12873,18300008,1646851
DataType.java,12873,18466260,1826773
DataType.java,12873,18031254,1783625
DataType.java,12873,18902887,1818310
Date.java,5372,12232172,945343
Date.java,5372,11835189,933520
Date.java,5372,12014091,880486
Date.java,5372,11850186,900747
Date.java,5372,11516044,896739
Date.java,5372,11867866,885193
Date.java,5372,12968604,873863
Date.java,5372,11509103,861381
Date.java,5372,11786920,892637
Date.java,5372,12151030,984674
DateSelector.java,9109,19561618,1603282
DateSelector.java,9109,19561507,1715288
DateSelector.java,9109,19271748,1494503
DateSelector.java,9109,21813710,1709316
DateSelector.java,9109,18597474,1187826
DateSelector.java,9109,15822750,1010006
DateSelector.java,9109,20973424,2019177
DateSelector.java,9109,18903514,1472191
DateSelector.java,9109,19248017,1477633
DateSelector.java,9109,20042777,1536010
DateUtils.java,10519,20971845,1888187
DateUtils.java,10519,19086078,1641685
DateUtils.java,10519,19057046,1601168
DateUtils.java,10519,18931974,1715665
DateUtils.java,10519,19173757,1589924
DateUtils.java,10519,19214380,1610338
DateUtils.java,10519,19002536,1614643
DateUtils.java,10519,18940753,1601445
DateUtils.java,10519,18992075,1719910
DateUtils.java,10519,19021250,1583737
DefaultCompilerAdapter.java,25643,50305608,3108806
DefaultCompilerAdapter.java,25643,51767387,2960630
DefaultCompilerAdapter.java,25643,48613062,2938254
DefaultCompilerAdapter.java,25643,48864053,2878042
DefaultCompilerAdapter.java,25643,54971211,2975331
DefaultCompilerAdapter.java,25643,52907309,3094269
DefaultCompilerAdapter.java,25643,52665413,3347612
DefaultCompilerAdapter.java,25643,48994588,2818578
DefaultCompilerAdapter.java,25643,56095318,2975243
DefaultCompilerAdapter.java,25643,320852613,2947649
DefaultDefinitions.java,2809,8439851,706217
DefaultDefinitions.java,2809,8491894,601235
DefaultDefinitions.java,2809,8555028,691300
DefaultDefinitions.java,2809,8571465,611399
DefaultDefinitions.java,2809,8594573,578319
DefaultDefinitions.java,2809,8887777,620445
DefaultDefinitions.java,2809,8590997,593631
DefaultDefinitions.java,2809,8598794,594888
DefaultDefinitions.java,2809,8338982,597714
DefaultDefinitions.java,2809,8548513,600533
DefaultExcludes.java,3637,9524049,702889
DefaultExcludes.java,3637,9492036,797905
DefaultExcludes.java,3637,9387885,699994
DefaultExcludes.java,3637,9597516,685862
DefaultExcludes.java,3637,9917017,782206
DefaultExcludes.java,3637,9404417,706406
DefaultExcludes.java,3637,9139584,681560
DefaultExcludes.java,3637,9989997,793716
DefaultExcludes.java,3637,10877513,713035
DefaultExcludes.java,3637,9078016,689713
DefaultExecutor.java,2073,6508077,515435
DefaultExecutor.java,2073,6221060,455161
DefaultExecutor.java,2073,7136201,656115
DefaultExecutor.java,2073,6456604,452393
DefaultExecutor.java,2073,6409537,525731
DefaultExecutor.java,2073,6313214,454590
DefaultExecutor.java,2073,6903608,461462
DefaultExecutor.java,2073,6162183,543723
DefaultExecutor.java,2073,6156588,468971
DefaultExecutor.java,2073,6104559,452168
DefaultInputHandler.java,4086,9319144,694262
DefaultInputHandler.java,4086,10754096,1093310
DefaultInputHandler.java,4086,11070967,1061378
DefaultInputHandler.java,4086,11218303,757448
DefaultInputHandler.java,4086,8844912,503155
DefaultInputHandler.java,4086,11641607,1358500
DefaultInputHandler.java,4086,11384297,1220946
DefaultInputHandler.java,4086,11328982,1166083
DefaultInputHandler.java,4086,11493546,984777
DefaultInputHandler.java,4086,9807878,694807
DefaultJspCompilerAdapter.java,4672,11135948,793453
DefaultJspCompilerAdapter.java,4672,11012463,835860
DefaultJspCompilerAdapter.java,4672,10904521,793059
DefaultJspCompilerAdapter.java,4672,9833888,551734
DefaultJspCompilerAdapter.java,4672,11716170,969573
DefaultJspCompilerAdapter.java,4672,11115794,808112
DefaultJspCompilerAdapter.java,4672,11506761,782975
DefaultJspCompilerAdapter.java,4672,12706620,803245
DefaultJspCompilerAdapter.java,4672,11349779,894767
DefaultJspCompilerAdapter.java,4672,10085701,793464
DefaultLogger.java,12611,23422514,1890732
DefaultLogger.java,12611,23930611,2076459
DefaultLogger.java,12611,23597215,1881500
DefaultLogger.java,12611,23832268,1869432
DefaultLogger.java,12611,23803573,1972412
DefaultLogger.java,12611,24270793,1911733
DefaultLogger.java,12611,25486109,1709702
DefaultLogger.java,12611,24084183,1896592
DefaultLogger.java,12611,24200762,2067136
DefaultLogger.java,12611,24199119,1891480
DefaultNative2Ascii.java,3828,8300649,736912
DefaultNative2Ascii.java,3828,7814537,609660
DefaultNative2Ascii.java,3828,7890522,587686
DefaultNative2Ascii.java,3828,7789318,604684
DefaultNative2Ascii.java,3828,8243517,610340
DefaultNative2Ascii.java,3828,7797463,615709
DefaultNative2Ascii.java,3828,8229187,607862
DefaultNative2Ascii.java,3828,7787989,599735
DefaultNative2Ascii.java,3828,7690005,593327
DefaultNative2Ascii.java,3828,7723347,616455
DefaultRmicAdapter.java,17182,36400255,2242858
DefaultRmicAdapter.java,17182,35402668,4440954
DefaultRmicAdapter.java,17182,35653725,2701138
DefaultRmicAdapter.java,17182,33241913,2428073
DefaultRmicAdapter.java,17182,34583323,2668324
DefaultRmicAdapter.java,17182,37778084,3235552
DefaultRmicAdapter.java,17182,35365877,2862089
DefaultRmicAdapter.java,17182,33505897,2688563
DefaultRmicAdapter.java,17182,34482394,2391218
DefaultRmicAdapter.java,17182,34241679,2497945
DefBase.java,5284,11128776,806726
DefBase.java,5284,10028177,875914
DefBase.java,5284,9991813,775194
DefBase.java,5284,10085253,786067
DefBase.java,5284,10415176,816429
DefBase.java,5284,9794901,803524
DefBase.java,5284,10069077,785289
DefBase.java,5284,9824466,793744
DefBase.java,5284,10064920,807668
DefBase.java,5284,10043583,780487
Definer.java,20332,41981698,2721754
Definer.java,20332,45669342,5137676
Definer.java,20332,43003819,2590607
Definer.java,20332,39958393,2833383
Definer.java,20332,39195168,2753579
Definer.java,20332,50496561,3522125
Definer.java,20332,39891659,2613566
Definer.java,20332,45463367,2562661
Definer.java,20332,45810313,2075738
Definer.java,20332,42518371,2064895
DelegatedResourceComparator.java,4379,10153692,781761
DelegatedResourceComparator.java,4379,10283273,796541
DelegatedResourceComparator.java,4379,11956962,870213
DelegatedResourceComparator.java,4379,12485770,1269142
DelegatedResourceComparator.java,4379,10887205,779575
DelegatedResourceComparator.java,4379,10623505,766644
DelegatedResourceComparator.java,4379,10690685,783787
DelegatedResourceComparator.java,4379,11030014,958569
DelegatedResourceComparator.java,4379,11340887,863566
DelegatedResourceComparator.java,4379,11775131,885737
Delete.java,29466,60388191,3290119
Delete.java,29466,62832433,3573146
Delete.java,29466,60413323,3173088
Delete.java,29466,64538707,3171230
Delete.java,29466,63447807,3593122
Delete.java,29466,70755178,5214349
Delete.java,29466,62733585,3110524
Delete.java,29466,352928242,4604806
Delete.java,29466,67934054,3155368
Delete.java,29466,63459350,3346605
Deltree.java,3493,8954709,676149
Deltree.java,3493,9743684,738240
Deltree.java,3493,9722193,667492
Deltree.java,3493,9037693,670309
Deltree.java,3493,8974580,682049
Deltree.java,3493,8985963,663475
Deltree.java,3493,9052711,654852
Deltree.java,3493,8937634,657282
Deltree.java,3493,8799520,806898
Deltree.java,3493,10020539,667541
DemuxInputStream.java,2235,5880563,495908
DemuxInputStream.java,2235,5620400,603398
DemuxInputStream.java,2235,7116074,774624
DemuxInputStream.java,2235,5635925,700396
DemuxInputStream.java,2235,6296260,490061
DemuxInputStream.java,2235,4650214,422537
DemuxInputStream.java,2235,5997783,479896
DemuxInputStream.java,2235,6542092,559777
DemuxInputStream.java,2235,5922760,476709
DemuxInputStream.java,2235,6222325,466501
DemuxOutputStream.java,8031,15779590,1289003
DemuxOutputStream.java,8031,16459329,1325537
DemuxOutputStream.java,8031,16516875,1286952
DemuxOutputStream.java,8031,15978703,1317652
DemuxOutputStream.java,8031,18535970,2204213
DemuxOutputStream.java,8031,16820515,1752082
DemuxOutputStream.java,8031,17980698,1807929
DemuxOutputStream.java,8031,16653225,1286054
DemuxOutputStream.java,8031,17101493,1289874
DemuxOutputStream.java,8031,16262824,1351641
Depend.java,35502,70656855,7280507
Depend.java,35502,68060671,3754163
Depend.java,35502,70360344,3516603
Depend.java,35502,67776384,3761999
Depend.java,35502,72931973,3651701
Depend.java,35502,68376828,3544724
Depend.java,35502,70840034,3434190
Depend.java,35502,75048235,3962886
Depend.java,35502,71842858,6403154
Depend.java,35502,72512011,3784079
DependencyAnalyzer.java,4847,6182330,640573
DependencyAnalyzer.java,4847,6599294,631692
DependencyAnalyzer.java,4847,6980134,1233819
DependencyAnalyzer.java,4847,6229385,576851
DependencyAnalyzer.java,4847,6287356,645061
DependencyAnalyzer.java,4847,6006508,614470
DependencyAnalyzer.java,4847,6631333,596153
DependencyAnalyzer.java,4847,6055093,561745
DependencyAnalyzer.java,4847,6410226,654929
DependencyAnalyzer.java,4847,6806453,582744
DependencyVisitor.java,6673,14446594,1156203
DependencyVisitor.java,6673,13936292,1068759
DependencyVisitor.java,6673,13845079,1093318
DependencyVisitor.java,6673,14232696,1155965
DependencyVisitor.java,6673,14321097,1076046
DependencyVisitor.java,6673,14717822,1528659
DependencyVisitor.java,6673,15327783,3385684
DependencyVisitor.java,6673,14170655,1086609
DependencyVisitor.java,6673,13927213,1077106
DependencyVisitor.java,6673,14284677,1105506
DependScanner.java,6963,16873070,1354529
DependScanner.java,6963,16485192,1292110
DependScanner.java,6963,16619747,1369705
DependScanner.java,6963,16471850,1275862
DependScanner.java,6963,16443834,1282952
DependScanner.java,6963,15538419,944763
DependScanner.java,6963,19418217,1510243
DependScanner.java,6963,16213668,1245445
DependScanner.java,6963,16339944,1361648
DependScanner.java,6963,15838604,1389031
DependSelector.java,2457,6542853,477363
DependSelector.java,2457,6918661,556475
DependSelector.java,2457,6463721,481979
DependSelector.java,2457,6918988,563566
DependSelector.java,2457,6483144,468663
DependSelector.java,2457,6629109,473843
DependSelector.java,2457,6568549,478875
DependSelector.java,2457,7425019,476115
DependSelector.java,2457,6037102,471815
DependSelector.java,2457,6520223,470359
DependSet.java,10602,25491870,1712982
DependSet.java,10602,26092739,1668672
DependSet.java,10602,27778344,1665521
DependSet.java,10602,24584442,1674117
DependSet.java,10602,25097044,1747521
DependSet.java,10602,24769004,1716974
DependSet.java,10602,24952455,1722769
DependSet.java,10602,24405054,1653568
DependSet.java,10602,24687821,1645675
DependSet.java,10602,26866179,1837750
DepthSelector.java,6327,14131502,1137122
DepthSelector.java,6327,13627955,1052347
DepthSelector.java,6327,14120305,1063398
DepthSelector.java,6327,13469670,1068781
DepthSelector.java,6327,13905049,1045069
DepthSelector.java,6327,13755457,1039716
DepthSelector.java,6327,13680920,1040732
DepthSelector.java,6327,15644348,1137124
DepthSelector.java,6327,13989559,1119017
DepthSelector.java,6327,13508741,1062148
Description.java,4076,10856365,711740
Description.java,4076,10708925,863556
Description.java,4076,10652824,705664
Description.java,4076,11082565,708469
Description.java,4076,10960815,727532
Description.java,4076,11157028,730422
Description.java,4076,10607699,773364
Description.java,4076,11006970,781248
Description.java,4076,11134617,797402
Description.java,4076,10635891,719403
DescriptorHandler.java,14799,27881734,2075035
DescriptorHandler.java,14799,28765192,3404405
DescriptorHandler.java,14799,27841378,2084980
DescriptorHandler.java,14799,28299085,2098559
DescriptorHandler.java,14799,29577978,2392598
DescriptorHandler.java,14799,37492037,2322296
DescriptorHandler.java,14799,29491864,2505922
DescriptorHandler.java,14799,346802510,1819636
DescriptorHandler.java,14799,30100858,1752805
DescriptorHandler.java,14799,28554118,1530035
DeweyDecimal.java,7954,17436553,955436
DeweyDecimal.java,7954,19764846,1588258
DeweyDecimal.java,7954,18258655,1307607
DeweyDecimal.java,7954,18276784,2125786
DeweyDecimal.java,7954,19353198,1440536
DeweyDecimal.java,7954,19116313,1490671
DeweyDecimal.java,7954,19170641,1782562
DeweyDecimal.java,7954,20162217,1450821
DeweyDecimal.java,7954,17050604,1466193
DeweyDecimal.java,7954,18177245,1612501
Diagnostics.java,24937,58877557,3005311
Diagnostics.java,24937,59340573,4277447
Diagnostics.java,24937,57472575,3120965
Diagnostics.java,24937,60658606,2929071
Diagnostics.java,24937,57632668,3200533
Diagnostics.java,24937,55952308,3305560
Diagnostics.java,24937,56419518,4374060
Diagnostics.java,24937,61235632,3123915
Diagnostics.java,24937,53661286,3320463
Diagnostics.java,24937,54845022,3139207
DiagnosticsTask.java,1414,4472714,348944
DiagnosticsTask.java,1414,4581131,450386
DiagnosticsTask.java,1414,5502164,635790
DiagnosticsTask.java,1414,4716362,364588
DiagnosticsTask.java,1414,4758865,360336
DiagnosticsTask.java,1414,4098197,318011
DiagnosticsTask.java,1414,4880013,359576
DiagnosticsTask.java,1414,4030898,338749
DiagnosticsTask.java,1414,4888138,462007
DiagnosticsTask.java,1414,4701064,332082
Difference.java,2188,7250485,456670
Difference.java,2188,7650654,704087
Difference.java,2188,7054933,558417
Difference.java,2188,6992013,492973
Difference.java,2188,8790844,847557
Difference.java,2188,7528251,645857
Difference.java,2188,7252203,464555
Difference.java,2188,7135048,455676
Difference.java,2188,7269504,619718
Difference.java,2188,7507273,510340
DifferentSelector.java,4263,8391619,923444
DifferentSelector.java,4263,9719271,735769
DifferentSelector.java,4263,8773836,630489
DifferentSelector.java,4263,8319300,632093
DifferentSelector.java,4263,8317114,626832
DifferentSelector.java,4263,7964227,631148
DifferentSelector.java,4263,9217143,731437
DifferentSelector.java,4263,7762670,655179
DifferentSelector.java,4263,7764006,665575
DifferentSelector.java,4263,8024820,826001
DigestAlgorithm.java,6341,14183228,1034126
DigestAlgorithm.java,6341,13681861,1136589
DigestAlgorithm.java,6341,13763157,1027808
DigestAlgorithm.java,6341,14069889,1058692
DigestAlgorithm.java,6341,13934293,1013312
DigestAlgorithm.java,6341,13581196,1222900
DigestAlgorithm.java,6341,13976644,1224007
DigestAlgorithm.java,6341,12267347,1048170
DigestAlgorithm.java,6341,11081607,668912
DigestAlgorithm.java,6341,13617645,1089325
Directory.java,5197,10607486,624382
Directory.java,5197,12965019,1014618
Directory.java,5197,11674506,925453
Directory.java,5197,12580338,999885
Directory.java,5197,12062130,909619
Directory.java,5197,12707677,1034187
Directory.java,5197,13668917,897761
Directory.java,5197,13347243,1876870
Directory.java,5197,13250469,1092280
Directory.java,5197,12905036,1088239
DirectoryIterator.java,5850,14355072,1003986
DirectoryIterator.java,5850,14341504,1466065
DirectoryIterator.java,5850,12592840,1047083
DirectoryIterator.java,5850,10415750,1648980
DirectoryIterator.java,5850,11112480,926982
DirectoryIterator.java,5850,10771295,1602305
DirectoryIterator.java,5850,10642182,1147256
DirectoryIterator.java,5850,10683871,1374292
DirectoryIterator.java,5850,10010730,930219
DirectoryIterator.java,5850,10097176,872166
DirectoryScanner.java,70666,143623216,6930837
DirectoryScanner.java,70666,111865739,9154591
DirectoryScanner.java,70666,123358819,7760301
DirectoryScanner.java,70666,164296535,7827778
DirectoryScanner.java,70666,149554683,10327229
DirectoryScanner.java,70666,93476806,7353581
DirectoryScanner.java,70666,111050194,6275675
DirectoryScanner.java,70666,117906924,6430775
DirectoryScanner.java,70666,111725658,6582358
DirectoryScanner.java,70666,445684137,6720980
Dirname.java,2414,6383041,591031
Dirname.java,2414,6607870,445127
Dirname.java,2414,6080214,436546
Dirname.java,2414,5272401,437099
Dirname.java,2414,6689224,519001
Dirname.java,2414,5602597,452924
Dirname.java,2414,5797742,443545
Dirname.java,2414,5001730,455638
Dirname.java,2414,7125503,444988
Dirname.java,2414,6081684,566366
DirSet.java,3337,9377777,625777
DirSet.java,3337,8443283,643407
DirSet.java,3337,8019107,648344
DirSet.java,3337,8654255,630011
DirSet.java,3337,9016011,637211
DirSet.java,3337,8611918,647138
DirSet.java,3337,9090555,644285
DirSet.java,3337,8649120,992500
DirSet.java,3337,9880285,650731
DirSet.java,3337,8917060,643549
Dispatchable.java,1204,4216273,385216
Dispatchable.java,1204,3145212,387610
Dispatchable.java,1204,2005610,249946
Dispatchable.java,1204,1881554,217187
Dispatchable.java,1204,2221228,258292
Dispatchable.java,1204,1676574,231646
Dispatchable.java,1204,2712754,240811
Dispatchable.java,1204,2076465,261304
Dispatchable.java,1204,3124728,248576
Dispatchable.java,1204,1879207,221320
DispatchTask.java,1923,4834327,707808
DispatchTask.java,1923,5428465,513029
DispatchTask.java,1923,4837916,393815
DispatchTask.java,1923,3078809,305108
DispatchTask.java,1923,6186589,465947
DispatchTask.java,1923,5022342,400595
DispatchTask.java,1923,4503322,580961
DispatchTask.java,1923,5337292,527383
DispatchTask.java,1923,3995354,347268
DispatchTask.java,1923,5588805,430646
DispatchUtils.java,5845,15616616,1366365
DispatchUtils.java,5845,15217918,980610
DispatchUtils.java,5845,14458778,941516
DispatchUtils.java,5845,14751801,946864
DispatchUtils.java,5845,15125545,931501
DispatchUtils.java,5845,14604565,947502
DispatchUtils.java,5845,14749985,948555
DispatchUtils.java,5845,15015663,959640
DispatchUtils.java,5845,15052190,959595
DispatchUtils.java,5845,15026183,954702
DOMElementWriter.java,21508,46770967,2684999
DOMElementWriter.java,21508,43722602,2755459
DOMElementWriter.java,21508,52541071,2785227
DOMElementWriter.java,21508,44999460,2900238
DOMElementWriter.java,21508,47360130,2480834
DOMElementWriter.java,21508,42776382,2682763
DOMElementWriter.java,21508,45719732,2836625
DOMElementWriter.java,21508,43749778,2824551
DOMElementWriter.java,21508,44070965,2863675
DOMElementWriter.java,21508,46857683,2755654
DOMUtil.java,8768,21082477,1696991
DOMUtil.java,8768,19848557,1400346
DOMUtil.java,8768,20478527,1973543
DOMUtil.java,8768,19398110,1458744
DOMUtil.java,8768,19090151,1781141
DOMUtil.java,8768,19134231,1418997
DOMUtil.java,8768,19599968,1464666
DOMUtil.java,8768,23097364,1424697
DOMUtil.java,8768,19814341,1692465
DOMUtil.java,8768,19324980,1694008
DOMUtils.java,4729,8800009,816247
DOMUtils.java,4729,8546236,678753
DOMUtils.java,4729,8154660,669724
DOMUtils.java,4729,8938042,1037363
DOMUtils.java,4729,9057428,665973
DOMUtils.java,4729,9376218,1112959
DOMUtils.java,4729,7325705,683383
DOMUtils.java,4729,6527511,539384
DOMUtils.java,4729,8728003,659115
DOMUtils.java,4729,8349611,913515
DoubleCPInfo.java,1860,5146323,479590
DoubleCPInfo.java,1860,5014552,367697
DoubleCPInfo.java,1860,5141175,477445
DoubleCPInfo.java,1860,4904411,363965
DoubleCPInfo.java,1860,4634760,389780
DoubleCPInfo.java,1860,4447485,420955
DoubleCPInfo.java,1860,5154483,442758
DoubleCPInfo.java,1860,5280473,482279
DoubleCPInfo.java,1860,5601400,493400
DoubleCPInfo.java,1860,5301063,464811
Draw.java,3190,9678617,654338
Draw.java,3190,9911076,782016
Draw.java,3190,9690273,707298
Draw.java,3190,9770887,658804
Draw.java,3190,9500145,687028
Draw.java,3190,9739151,836421
Draw.java,3190,9649709,948099
Draw.java,3190,8267125,600997
Draw.java,3190,9814487,773627
Draw.java,3190,9837664,687579
DrawOperation.java,1596,3543491,338841
DrawOperation.java,1596,3559063,339193
DrawOperation.java,1596,3767784,325694
DrawOperation.java,1596,3336899,329550
DrawOperation.java,1596,3732959,363727
DrawOperation.java,1596,3323985,343730
DrawOperation.java,1596,3510663,347943
DrawOperation.java,1596,3424875,308472
DrawOperation.java,1596,3318398,352797
DrawOperation.java,1596,3449977,305444
DTDLocation.java,1338,2904353,244580
DTDLocation.java,1338,3036618,333016
DTDLocation.java,1338,2935008,279445
DTDLocation.java,1338,2948507,365726
DTDLocation.java,1338,2768600,308417
DTDLocation.java,1338,2970206,320148
DTDLocation.java,1338,2711185,274660
DTDLocation.java,1338,2873381,252010
DTDLocation.java,1338,2757339,230678
DTDLocation.java,1338,3142013,257653
DynamicAttribute.java,1276,3318341,303264
DynamicAttribute.java,1276,3502644,316388
DynamicAttribute.java,1276,3291366,340764
DynamicAttribute.java,1276,3373967,365643
DynamicAttribute.java,1276,2518777,392165
DynamicAttribute.java,1276,2307351,254681
DynamicAttribute.java,1276,2570738,361283
DynamicAttribute.java,1276,2245865,255323
DynamicAttribute.java,1276,3218268,316014
DynamicAttribute.java,1276,2168401,259298
DynamicAttributeNS.java,1501,3652976,287152
DynamicAttributeNS.java,1501,3552330,388010
DynamicAttributeNS.java,1501,3577241,279216
DynamicAttributeNS.java,1501,3611844,318771
DynamicAttributeNS.java,1501,4163892,310493
DynamicAttributeNS.java,1501,3583832,297481
DynamicAttributeNS.java,1501,3645401,381669
DynamicAttributeNS.java,1501,3549393,279392
DynamicAttributeNS.java,1501,3425062,269576
DynamicAttributeNS.java,1501,3517887,297104
DynamicConfigurator.java,1027,3072628,295026
DynamicConfigurator.java,1027,2934639,299744
DynamicConfigurator.java,1027,3172289,249717
DynamicConfigurator.java,1027,2792174,287759
DynamicConfigurator.java,1027,3253849,253769
DynamicConfigurator.java,1027,2677148,261852
DynamicConfigurator.java,1027,2932370,341363
DynamicConfigurator.java,1027,2706605,282386
DynamicConfigurator.java,1027,2890345,246808
DynamicConfigurator.java,1027,2785149,300397
DynamicConfiguratorNS.java,1031,2966077,350720
DynamicConfiguratorNS.java,1031,2933645,269546
DynamicConfiguratorNS.java,1031,3081439,215914
DynamicConfiguratorNS.java,1031,3045108,200472
DynamicConfiguratorNS.java,1031,2976737,294757
DynamicConfiguratorNS.java,1031,3168505,244860
DynamicConfiguratorNS.java,1031,2957935,274071
DynamicConfiguratorNS.java,1031,2886482,312756
DynamicConfiguratorNS.java,1031,2683003,289456
DynamicConfiguratorNS.java,1031,2671746,264248
DynamicElement.java,1221,3528586,293313
DynamicElement.java,1221,3395771,369727
DynamicElement.java,1221,3351610,289613
DynamicElement.java,1221,3208267,324138
DynamicElement.java,1221,2217990,211909
DynamicElement.java,1221,3282167,297354
DynamicElement.java,1221,3332923,283789
DynamicElement.java,1221,3169773,265352
DynamicElement.java,1221,3192327,351384
DynamicElement.java,1221,3149214,268770
DynamicElementNS.java,1413,3479763,371828
DynamicElementNS.java,1413,3580835,356625
DynamicElementNS.java,1413,3549531,325597
DynamicElementNS.java,1413,3638952,302630
DynamicElementNS.java,1413,3343193,334342
DynamicElementNS.java,1413,3311601,372492
DynamicElementNS.java,1413,3666960,327384
DynamicElementNS.java,1413,3752534,436710
DynamicElementNS.java,1413,3324652,333006
DynamicElementNS.java,1413,3405599,312008
DynamicObjectAttribute.java,1406,3295733,344030
DynamicObjectAttribute.java,1406,3436979,313849
DynamicObjectAttribute.java,1406,3161030,357542
DynamicObjectAttribute.java,1406,3847200,375224
DynamicObjectAttribute.java,1406,4073304,426902
DynamicObjectAttribute.java,1406,3259767,331544
DynamicObjectAttribute.java,1406,3306685,292403
DynamicObjectAttribute.java,1406,3403294,387255
DynamicObjectAttribute.java,1406,3523199,321706
DynamicObjectAttribute.java,1406,3177016,311516
Ear.java,5191,10658817,1201528
Ear.java,5191,11035171,865143
Ear.java,5191,10807454,826486
Ear.java,5191,10741884,833545
Ear.java,5191,11069635,834310
Ear.java,5191,10881373,818865
Ear.java,5191,10921297,820815
Ear.java,5191,11323403,921220
Ear.java,5191,10856030,903384
Ear.java,5191,11704393,830003
Echo.java,5264,13594000,1317032
Echo.java,5264,12675374,1092891
Echo.java,5264,12186884,851645
Echo.java,5264,11937075,1056869
Echo.java,5264,12931274,838035
Echo.java,5264,12372550,841469
Echo.java,5264,13779177,1256541
Echo.java,5264,12865584,923834
Echo.java,5264,12053933,859160
Echo.java,5264,12556144,842146
EchoProperties.java,18486,41661002,3670676
EchoProperties.java,18486,39110353,3267796
EchoProperties.java,18486,39613165,2920785
EchoProperties.java,18486,36080751,3609705
EchoProperties.java,18486,36006289,3387261
EchoProperties.java,18486,37012751,2939044
EchoProperties.java,18486,37307697,2728290
EchoProperties.java,18486,36526495,2762030
EchoProperties.java,18486,41153931,3510507
EchoProperties.java,18486,36842587,2863586
EchoXML.java,4338,12323480,1009956
EchoXML.java,4338,12843227,1022256
EchoXML.java,4338,11237300,932962
EchoXML.java,4338,12162141,924675
EchoXML.java,4338,12614101,833856
EchoXML.java,4338,12867569,995880
EchoXML.java,4338,11650288,1092746
EchoXML.java,4338,13243724,875367
EchoXML.java,4338,12633800,809293
EchoXML.java,4338,12318164,817556
EJBDeploymentTool.java,2014,4560186,367258
EJBDeploymentTool.java,2014,5098924,351018
EJBDeploymentTool.java,2014,4919423,511995
EJBDeploymentTool.java,2014,4979089,327397
EJBDeploymentTool.java,2014,4726406,344047
EJBDeploymentTool.java,2014,4876505,345408
EJBDeploymentTool.java,2014,4686777,398738
EJBDeploymentTool.java,2014,4700452,346451
